scientificName,x_coord,y_coord,presence,elevation,slope,aspect,hcas
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1120114.296120873,-3994506.955787673,1,90.22439,2.8330982,73.46415,0.6303613
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1120935.0560895787,-4004618.254131838,1,94.91899,6.5824904,292.16492,0.49542546
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1122804.7862071719,-3994770.3003430525,1,90.33226,2.780395,36.769314,0.6031233
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1120935.0560895787,-4004618.254131838,1,94.91899,6.5824904,292.16492,0.49542546
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,980409.2029889118,-3999519.2348178127,1,109.578094,1.5145295,244.80757,0.49475747
Pedionomus torquatus,1196750.7778250484,-3910692.5617334805,1,95.15417,5.6679664,288.8197,0.27335784
Pedionomus torquatus,1120114.296120873,-3994506.955787673,1,90.22439,2.8330982,73.46415,0.6303613
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1114303.4622284293,-3998398.6619830644,1,91.15441,1.1952527,280.80145,0.796368
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1044679.8072425766,-3948374.4327721703,1,82.7322,9.3801985,328.4027,0.030882314
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1114303.4622284293,-3998398.6619830644,1,91.15441,1.1952527,280.80145,0.796368
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1120114.296120873,-3994506.955787673,1,90.22439,2.8330982,73.46415,0.6303613
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1110970.969378312,-4004761.264871862,1,94.78803,6.2595625,137.90874,0.29042912
Pedionomus torquatus,1120563.1483726718,-4190221.2590129324,1,56.343655,24.751785,143.58987,0.09091639
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1114303.4622284293,-3998398.6619830644,1,91.15441,1.1952527,280.80145,0.796368
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1105550.864318969,-3995321.602710263,1,91.28372,54.626858,58.72318,0.69179076
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1101963.7039280175,-3994976.0191659587,1,91.740295,46.782097,70.67432,0.46395916
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1101963.7039280175,-3994976.0191659587,1,91.740295,46.782097,70.67432,0.46395916
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1120935.0560895787,-4004618.254131838,1,94.91899,6.5824904,292.16492,0.49542546
Pedionomus torquatus,1120935.0560895787,-4004618.254131838,1,94.91899,6.5824904,292.16492,0.49542546
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1187523.7431147622,-3973404.0653551687,1,102.62511,7.072882,356.70496,0.67880213
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1148544.3332016459,-4195258.1870549135,1,19.873743,50.981945,145.28574,0.0061712055
Pedionomus torquatus,1130222.0670246084,-4002187.770275904,1,96.90219,6.383918,42.21758,0.42857704
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1120114.296120873,-3994506.955787673,1,90.22439,2.8330982,73.46415,0.6303613
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1114303.4622284293,-3998398.6619830644,1,91.15441,1.1952527,280.80145,0.796368
Pedionomus torquatus,1204538.7707103286,-3682948.8008031384,1,104.50627,5.0581455,211.6583,0.71636814
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1114303.4622284293,-3998398.6619830644,1,91.15441,1.1952527,280.80145,0.796368
Pedionomus torquatus,1129816.816306853,-4177838.739038791,1,120.30876,24.33578,48.76676,0.03501816
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1125740.7849777266,-4001746.3101984654,1,95.20183,4.4697113,327.02786,0.6712241
Pedionomus torquatus,1120935.0560895787,-4004618.254131838,1,94.91899,6.5824904,292.16492,0.49542546
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1125740.7849777266,-4001746.3101984654,1,95.20183,4.4697113,327.02786,0.6712241
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1112471.1361772835,-3989303.6089507206,1,86.43809,5.2939253,25.623526,0.568669
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1125740.7849777266,-4001746.3101984654,1,95.20183,4.4697113,327.02786,0.6712241
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1125740.7849777266,-4001746.3101984654,1,95.20183,4.4697113,327.02786,0.6712241
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1119682.5534037165,-3998923.253411041,1,91.664665,25.816626,339.67548,0.049993128
Pedionomus torquatus,1113861.009789316,-4203964.13449593,1,13.1664715,7.2326083,198.13503,0.17339736
Pedionomus torquatus,1113046.6062721943,-3992703.5719309887,1,88.91327,23.057955,291.6656,0.24233407
Pedionomus torquatus,1112471.1361772835,-3989303.6089507206,1,86.43809,5.2939253,25.623526,0.568669
Pedionomus torquatus,1112939.3543305378,-3993807.7924615,1,88.90576,16.07244,76.9038,0.5942699
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1112471.1361772835,-3989303.6089507206,1,86.43809,5.2939253,25.623526,0.568669
Pedionomus torquatus,1113046.6062721943,-3992703.5719309887,1,88.91327,23.057955,291.6656,0.24233407
Pedionomus torquatus,1055395.5407777997,-3940430.483410795,1,76.45481,6.496949,72.10734,0.623286
Pedionomus torquatus,1112939.3543305378,-3993807.7924615,1,88.90576,16.07244,76.9038,0.5942699
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1093232.7277407995,-4187535.3644364686,1,133.40945,28.995802,147.994,0.4132123
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1098531.7022936288,-4002446.661930497,1,137.77446,65.97143,239.21814,0.8745751
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,980550.7033207383,-3966128.9058657433,1,103.59035,9.502753,106.27805,0.20648812
Pedionomus torquatus,1112939.3543305378,-3993807.7924615,1,88.90576,16.07244,76.9038,0.5942699
Pedionomus torquatus,1103757.2976486573,-3995148.6705467836,1,89.9658,20.28551,301.31308,0.79271674
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1047179.7553819366,-3950831.8178461613,1,83.17719,1.6826645,0.9765697,0.18254232
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1055395.5407777997,-3940430.483410795,1,76.45481,6.496949,72.10734,0.623286
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1049383.7179291784,-3946572.3306107135,1,81.82453,12.023654,249.04913,0.22050482
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1112333.8317396147,-4009350.5893499865,1,97.76931,2.2704349,204.79092,0.77841115
Pedionomus torquatus,1108027.5453031147,-3997789.831655136,1,90.104,9.807841,281.09222,0.20452039
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,1044679.8072425766,-3948374.4327721703,1,82.7322,9.3801985,328.4027,0.030882314
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1130222.0670246084,-4002187.770275904,1,96.90219,6.383918,42.21758,0.42857704
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1116993.0386126132,-3998660.6419133977,1,91.350296,19.013025,78.13221,0.07889002
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1049181.9837424639,-3948784.1719607254,1,82.88784,11.376002,96.64904,0.01642149
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1056776.7468707748,-4206208.994709126,1,148.82693,57.21547,67.3044,0.40035668
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1120795.0826483052,-3996802.862098723,1,90.99261,6.799735,307.23962,0.5234641
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1105337.7646797951,-3997529.9570533107,1,90.619286,10.862466,138.11403,0.60708857
Pedionomus torquatus,1117531.4283635411,-3993140.0645580855,1,89.07644,4.2782197,270.86703,0.56918114
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1044679.8072425766,-3948374.4327721703,1,82.7322,9.3801985,328.4027,0.030882314
Pedionomus torquatus,1111252.6296607116,-3992529.4663509186,1,88.75836,3.6081176,94.68542,0.50954247
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1105337.7646797951,-3997529.9570533107,1,90.619286,10.862466,138.11403,0.60708857
Pedionomus torquatus,877735.2923534029,-3973394.818609197,1,97.58048,63.399685,211.2753,0.10196962
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1112724.8596178314,-3996016.1391058406,1,89.71792,8.722205,8.460321,0.82206637
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1111613.8243994748,-3998137.313634489,1,90.04026,19.266096,2.4885886,0.12295514
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1006398.846579902,-4163936.323491371,1,299.97278,40.6526,102.98981,0.30337608
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1101161.2714936906,-4233719.732741205,1,43.4416,58.247917,32.07479,0.02407409
Pedionomus torquatus,1112471.1361772835,-3989303.6089507206,1,86.43809,5.2939253,25.623526,0.568669
Pedionomus torquatus,1119682.5534037165,-3998923.253411041,1,91.664665,25.816626,339.67548,0.049993128
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1102647.9231060862,-3997270.7140811444,1,91.89516,40.14962,78.99363,0.55868775
Pedionomus torquatus,1119250.8601589636,-4003339.0449810387,1,94.08752,10.801319,87.85948,0.016035901
Pedionomus torquatus,1115666.2093368364,-4002989.1716106827,1,93.29711,1.5450472,139.65776,0.6390234
Pedionomus torquatus,1125603.6763069753,-3993930.1743438053,1,90.65721,12.15699,26.872461,0.28973064
Pedionomus torquatus,979100.3271186256,-4160427.928807379,1,253.68478,68.86913,154.61496,0.042369217
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1105337.7646797951,-3997529.9570533107,1,90.619286,10.862466,138.11403,0.60708857
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1161387.4835417871,-3899257.5514352755,1,86.06749,5.7169704,347.4468,0.44255844
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1105337.7646797951,-3997529.9570533107,1,90.619286,10.862466,138.11403,0.60708857
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1047179.7553819366,-3950831.8178461613,1,83.17719,1.6826645,0.9765697,0.18254232
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,663584.6256873228,-3744395.4447054747,1,220.82158,39.117626,80.50317,0.035055947
Pedionomus torquatus,1108238.0607834377,-4197868.355385378,1,69.250496,22.382494,190.02274,0.52127206
Pedionomus torquatus,1047179.7553819366,-3950831.8178461613,1,83.17719,1.6826645,0.9765697,0.18254232
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1043578.6682160794,-3950504.512324964,1,84.30564,4.83369,317.23755,0.73071486
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1105550.864318969,-3995321.602710263,1,91.28372,54.626858,58.72318,0.69179076
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1105550.864318969,-3995321.602710263,1,91.28372,54.626858,58.72318,0.69179076
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1158596.564646669,-4184088.0659595425,1,75.13558,81.2354,81.74798,0.055078615
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1119325.3093097282,-3993315.1530684596,1,89.90462,1.6223193,351.1676,0.5958763
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,1125740.7849777266,-4001746.3101984654,1,95.20183,4.4697113,327.02786,0.6712241
Pedionomus torquatus,1113368.380388185,-3989390.7220228557,1,86.57393,16.495037,110.59624,0.35433242
Pedionomus torquatus,1049181.9837424639,-3948784.1719607254,1,82.88784,11.376002,96.64904,0.01642149
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1049181.9837424639,-3948784.1719607254,1,82.88784,11.376002,96.64904,0.01642149
Pedionomus torquatus,1044679.8072425766,-3948374.4327721703,1,82.7322,9.3801985,328.4027,0.030882314
Pedionomus torquatus,1116526.8799522617,-3994156.812510668,1,88.90742,2.4161987,300.71637,0.61632204
Pedionomus torquatus,1097056.5259524179,-3998962.5004628636,1,93.90653,31.366274,329.8683,0.01227381
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1117854.4990107424,-3989827.3408369683,1,88.3481,10.395842,21.974798,0.54652226
Pedionomus torquatus,1122912.9888625576,-3993666.1725676763,1,90.41618,17.92988,250.0225,0.67489433
Pedionomus torquatus,1101963.7039280175,-3994976.0191659587,1,91.740295,46.782097,70.67432,0.46395916
Pedionomus torquatus,1123485.033584108,-3997066.3664551703,1,91.45681,5.4761887,314.25357,0.78684926
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1115055.4143793953,-3990669.4567000754,1,88.29716,6.8518653,243.57872,0.40906665
Pedionomus torquatus,1125957.8475545812,-3999538.4695859016,1,93.56226,14.674072,313.84344,0.63704365
Pedionomus torquatus,1115630.0087943224,-3994069.452194428,1,88.86584,16.765345,292.63425,0.34045777
Pedionomus torquatus,1120114.296120873,-3994506.955787673,1,90.22439,2.8330982,73.46415,0.6303613
Pedionomus torquatus,1111466.7969477584,-3990320.8975338843,1,87.327995,3.5404654,344.21353,0.43394044
Pedionomus torquatus,1125957.8475545812,-3999538.4695859016,1,93.56226,14.674072,313.84344,0.63704365
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1121691.7398345324,-3996890.6266993936,1,91.50344,20.00603,314.53265,0.47207895
Pedionomus torquatus,1172680.7077295005,-3886983.3754197345,1,88.107315,2.6671019,347.5688,0.54084647
Pedionomus torquatus,1113046.6062721943,-3992703.5719309887,1,88.91327,23.057955,291.6656,0.24233407
Pedionomus torquatus,1104301.7177133628,-4210776.240909957,1,11.872818,22.520494,154.31429,0.37934056
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,1124923.5476344763,-3991633.7877102117,1,89.007225,5.7698174,42.275654,0.5470974
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1113046.6062721943,-3992703.5719309887,1,88.91327,23.057955,291.6656,0.24233407
Pedionomus torquatus,1104694.6648240131,-4188653.6332480535,1,141.49786,41.210976,296.77673,0.55797887
Pedionomus torquatus,1115055.4143793953,-3990669.4567000754,1,88.29716,6.8518653,243.57872,0.40906665
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,1055395.5407777997,-3940430.483410795,1,76.45481,6.496949,72.10734,0.623286
Pedionomus torquatus,1119682.5534037165,-3998923.253411041,1,91.664665,25.816626,339.67548,0.049993128
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1115055.4143793953,-3990669.4567000754,1,88.29716,6.8518653,243.57872,0.40906665
Pedionomus torquatus,1054494.4644135784,-3940347.9082750524,1,77.21791,10.49247,108.53067,0.5753889
Pedionomus torquatus,1055395.5407777997,-3940430.483410795,1,76.45481,6.496949,72.10734,0.623286
Pedionomus torquatus,1117531.4283635411,-3993140.0645580855,1,89.07644,4.2782197,270.86703,0.56918114
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1101168.0362311145,-4188308.3083014167,1,127.17034,62.60174,210.11,0.4360171
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1115162.8483400922,-3989565.158859418,1,87.47219,5.1018386,335.4356,0.6557374
Pedionomus torquatus,1117531.4283635411,-3993140.0645580855,1,89.07644,4.2782197,270.86703,0.56918114
Pedionomus torquatus,1115952.5516715362,-3990756.7720507267,1,87.866554,0.72863615,20.47609,0.61373293
Pedionomus torquatus,1118105.0699097677,-3996539.989412027,1,90.559494,12.291281,250.27191,0.013691925
Pedionomus torquatus,1118751.702210381,-3989914.8752867314,1,87.66595,4.153351,104.07913,0.58346444
Pedionomus torquatus,1106447.6374965156,-3995408.1740841717,1,89.852844,5.7028728,63.70681,0.51751554
Pedionomus torquatus,1105807.8567004087,-4002032.807124043,1,93.26013,3.4071867,135.52957,0.6147768
